,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,month 1,accommodates,bathrooms,bedrooms,bed_type,review_scores_rating,Laptop_friendly_workspace,TV,Family_kid_friendly,Host_greets_you,Smoking_allowed,Hot_water,no_of_amenities
5443,5.0,101.0,1.0,35,3,5,938.0,0.13,2,0,0.0,2,1.5,1.0,4.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,10
5444,4.0,73.0,1.0,25,1,0,0.0,0.0,1,0,0.0,2,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
5445,10.0,110.0,1.0,38,5,8,584.0,0.2,2,0,0.0,2,1.0,1.0,4.0,93.0,0.0,1.0,0.0,0.0,0.0,0.0,7
5446,1.0,30.0,1.0,35,2,42,507.0,1.1,1,358,0.0,3,1.0,1.0,4.0,92.0,0.0,0.0,0.0,1.0,1.0,1.0,16
5447,5.0,80.0,0.0,50,4,4,1612.0,0.1,1,0,0.0,2,1.0,2.0,4.0,85.0,0.0,0.0,0.0,1.0,1.0,0.0,12
5448,1.0,118.0,1.0,26,1,0,0.0,0.0,1,0,0.0,1,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
5449,1.0,118.0,0.0,92,180,0,0.0,0.0,1,192,0.0,2,1.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,19
5450,1.0,118.0,1.0,62,1,116,499.0,3.0,2,25,0.0,2,1.5,1.0,4.0,98.0,1.0,0.0,1.0,0.0,1.0,1.0,19
5451,5.0,102.0,1.0,33,4,8,560.0,0.21,2,0,0.0,2,1.0,1.0,4.0,90.0,0.0,0.0,0.0,1.0,0.0,1.0,11
5452,5.0,80.0,0.0,70,3,19,511.0,0.5,1,0,0.0,2,1.0,1.0,4.0,94.0,1.0,0.0,0.0,0.0,0.0,0.0,17
5453,1.0,32.0,0.0,69,3,118,506.0,3.12,2,228,0.0,3,1.0,2.0,4.0,97.0,1.0,1.0,0.0,1.0,0.0,1.0,18
5454,5.0,102.0,0.0,15,1,0,0.0,0.0,1,0,0.0,1,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6
5455,5.0,80.0,1.0,30,1,0,0.0,0.0,1,0,0.0,1,2.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,10
5456,4.0,74.0,1.0,31,7,10,776.0,0.26,1,0,0.0,2,1.0,1.0,4.0,98.0,1.0,1.0,0.0,0.0,0.0,0.0,14
5457,5.0,102.0,1.0,17,10,0,0.0,0.0,1,0,0.0,2,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
5458,4.0,121.0,0.0,38,20,1,1629.0,0.03,2,0,0.0,4,1.5,1.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8
5459,5.0,102.0,1.0,32,1,0,0.0,0.0,1,0,0.0,2,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12
5460,5.0,101.0,1.0,22,2,9,899.0,0.33,1,0,0.0,1,1.5,1.0,4.0,98.0,1.0,1.0,1.0,1.0,0.0,0.0,19
5461,5.0,102.0,0.0,25,1,0,0.0,0.0,3,0,0.0,4,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
5462,6.0,97.0,0.0,50,5,0,0.0,0.0,1,0,0.0,2,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9
5463,1.0,134.0,0.0,150,2,0,0.0,0.0,1,0,0.0,6,1.0,3.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,13
5464,0.0,51.0,0.0,69,4,4,1631.0,0.1,1,0,0.0,4,1.0,1.0,4.0,100.0,0.0,1.0,1.0,0.0,0.0,0.0,9
5465,1.0,32.0,1.0,30,2,25,905.0,0.64,1,0,0.0,2,1.0,1.0,3.0,90.0,1.0,0.0,0.0,0.0,1.0,0.0,13
5466,5.0,102.0,1.0,26,6,14,576.0,0.4,3,0,0.0,2,1.0,1.0,4.0,96.0,1.0,0.0,0.0,0.0,0.0,0.0,9
5467,1.0,32.0,1.0,36,1,12,1016.0,0.41,1,0,0.0,2,1.0,1.0,4.0,91.0,0.0,1.0,0.0,0.0,1.0,0.0,10
5468,6.0,96.0,1.0,48,2,3,1234.0,0.08,1,0,0.0,4,1.0,1.0,4.0,100.0,0.0,1.0,1.0,0.0,0.0,0.0,16
5469,1.0,32.0,1.0,75,1,1,1650.0,0.03,1,0,0.0,2,1.0,1.0,4.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,5
5470,1.0,134.0,0.0,98,4,65,673.0,1.69,2,0,0.0,3,1.0,1.0,4.0,97.0,1.0,1.0,0.0,0.0,1.0,0.0,19
5471,1.0,32.0,0.0,75,1,50,502.0,1.39,6,242,0.0,6,1.5,3.0,4.0,88.0,0.0,1.0,1.0,0.0,0.0,0.0,10
5472,4.0,18.0,1.0,25,5,4,752.0,0.1,1,0,0.0,2,1.0,1.0,4.0,93.0,1.0,0.0,0.0,0.0,1.0,0.0,11
5473,0.0,72.0,0.0,29,5,58,507.0,1.5,1,288,0.0,2,1.0,0.0,3.0,91.0,0.0,1.0,0.0,1.0,0.0,1.0,16
5474,5.0,80.0,1.0,30,1,1,1672.0,0.03,1,0,0.0,3,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4
5475,5.0,105.0,1.0,40,3,14,547.0,0.48,1,54,0.0,2,1.0,1.0,4.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,6
5476,5.0,80.0,1.0,35,10,2,1393.0,0.05,2,0,0.0,1,1.0,1.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5477,6.0,122.0,1.0,26,1,1,1674.0,0.03,1,0,0.0,2,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
5478,4.0,74.0,0.0,55,1,6,1448.0,0.17,2,0,0.0,2,1.0,1.0,4.0,87.0,1.0,1.0,0.0,0.0,1.0,0.0,11
5479,0.0,120.0,0.0,52,2,42,506.0,1.31,1,2,0.0,3,1.0,0.0,4.0,98.0,1.0,1.0,0.0,1.0,0.0,1.0,22
5480,5.0,102.0,1.0,25,2,11,817.0,0.37,1,0,0.0,2,1.0,1.0,4.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,8
5481,6.0,90.0,0.0,42,7,0,0.0,0.0,1,0,0.0,2,1.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12
5482,11.0,93.0,1.0,60,1,1,1282.0,0.04,1,0,0.0,1,2.0,1.0,4.0,80.0,0.0,1.0,1.0,0.0,0.0,0.0,8
5483,0.0,79.0,1.0,22,2,5,1633.0,0.13,5,0,0.0,1,1.0,1.0,4.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,6
5484,4.0,2.0,0.0,35,21,2,1446.0,0.06,1,0,0.0,3,1.5,2.0,4.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,14
5485,1.0,118.0,1.0,38,2,1,1644.0,0.03,1,0,0.0,2,1.0,1.0,4.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,9
5486,1.0,135.0,2.0,15,1,0,0.0,0.0,1,0,0.0,1,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
5487,1.0,30.0,0.0,65,3,71,519.0,2.05,2,323,0.0,4,1.0,1.0,4.0,90.0,1.0,1.0,1.0,1.0,0.0,1.0,15
5488,10.0,117.0,1.0,30,1,0,0.0,0.0,1,0,0.0,2,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
5489,10.0,110.0,0.0,55,14,3,739.0,0.29,1,0,0.0,2,1.0,2.0,4.0,100.0,0.0,1.0,1.0,0.0,1.0,0.0,14
5490,4.0,74.0,0.0,255,5000,4,1589.0,0.1,2,358,0.0,4,1.0,1.0,4.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,9
5491,4.0,85.0,0.0,56,1,0,0.0,0.0,1,0,0.0,2,1.5,1.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,11
5492,4.0,121.0,1.0,23,2,3,1647.0,0.08,1,0,0.0,2,1.0,1.0,4.0,93.0,0.0,0.0,1.0,0.0,1.0,0.0,11
5493,5.0,101.0,1.0,25,1,4,1500.0,0.1,1,0,0.0,2,1.0,1.0,2.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,8
5494,0.0,72.0,1.0,20,4,0,0.0,0.0,1,0,0.0,2,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6
5495,5.0,102.0,0.0,55,2,33,531.0,1.08,1,8,0.0,2,1.0,1.0,4.0,95.0,1.0,0.0,0.0,0.0,1.0,1.0,24
5496,1.0,135.0,0.0,49,6,16,556.0,0.42,1,0,0.0,3,1.0,1.0,4.0,93.0,1.0,0.0,1.0,1.0,0.0,1.0,15
5497,11.0,4.0,0.0,39,4,14,884.0,0.51,1,0,0.0,2,1.0,1.0,2.0,91.0,1.0,0.0,0.0,0.0,0.0,0.0,14
5498,4.0,73.0,0.0,35,5,0,0.0,0.0,1,0,0.0,1,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
5499,9.0,1.0,1.0,20,1,3,1500.0,0.08,1,0,0.0,2,1.5,1.0,4.0,87.0,0.0,1.0,1.0,0.0,0.0,0.0,13
5500,1.0,118.0,1.0,26,4,5,1170.0,0.13,4,0,0.0,1,1.0,1.0,2.0,92.0,0.0,0.0,0.0,0.0,1.0,0.0,7
5501,5.0,101.0,1.0,22,1,0,0.0,0.0,1,0,0.0,1,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
5502,0.0,120.0,0.0,59,2,7,621.0,0.18,1,279,0.0,2,1.0,1.0,2.0,94.0,1.0,0.0,1.0,1.0,0.0,1.0,16
5503,5.0,101.0,0.0,58,2,1,1024.0,0.06,1,0,0.0,2,1.0,1.0,4.0,80.0,0.0,1.0,1.0,0.0,0.0,0.0,17
5504,1.0,32.0,1.0,17,7,5,1205.0,0.13,1,0,0.0,1,1.0,1.0,4.0,92.0,1.0,0.0,0.0,0.0,1.0,0.0,13
5505,5.0,101.0,1.0,39,5,37,613.0,0.96,1,0,0.0,2,1.0,1.0,3.0,98.0,0.0,0.0,0.0,0.0,1.0,0.0,7
5506,10.0,111.0,0.0,96,3,90,515.0,2.4,3,321,0.0,6,1.0,3.0,4.0,88.0,0.0,1.0,1.0,0.0,0.0,0.0,14
5507,1.0,32.0,0.0,80,7,1,1652.0,0.03,1,0,0.0,2,1.0,1.0,4.0,100.0,0.0,1.0,1.0,0.0,0.0,0.0,9
5508,5.0,80.0,0.0,52,7,4,998.0,0.22,2,0,0.0,4,1.0,2.0,4.0,95.0,1.0,0.0,1.0,0.0,0.0,1.0,31
5509,1.0,30.0,0.0,42,2,3,1583.0,0.08,1,0,0.0,2,1.0,1.0,4.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,6
5510,1.0,32.0,1.0,50,3,25,542.0,0.76,2,25,0.0,2,1.0,1.0,4.0,97.0,1.0,0.0,1.0,0.0,0.0,1.0,18
5511,1.0,118.0,1.0,48,2,238,500.0,6.08,1,167,0.0,2,1.0,1.0,4.0,98.0,0.0,1.0,0.0,0.0,0.0,0.0,13
5512,5.0,105.0,0.0,100,1,0,0.0,0.0,1,0,0.0,4,1.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
5513,1.0,32.0,1.0,25,3,11,809.0,0.29,2,0,0.0,2,1.0,1.0,4.0,95.0,1.0,0.0,0.0,1.0,0.0,1.0,32
5514,6.0,94.0,1.0,39,2,21,501.0,0.54,1,1,0.0,2,1.0,1.0,4.0,95.0,1.0,0.0,0.0,0.0,0.0,1.0,18
5515,10.0,110.0,0.0,50,1,3,1663.0,0.08,1,0,0.0,3,1.0,1.0,4.0,93.0,0.0,1.0,0.0,0.0,0.0,0.0,6
5516,10.0,110.0,1.0,30,3,23,547.0,0.61,2,0,0.0,1,1.0,1.0,4.0,98.0,1.0,0.0,0.0,0.0,0.0,0.0,22
5517,4.0,73.0,1.0,25,3,0,0.0,0.0,1,0,0.0,2,1.5,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14
5518,6.0,97.0,0.0,49,2,1,1654.0,0.03,1,0,0.0,2,1.0,1.0,4.0,80.0,0.0,1.0,0.0,0.0,0.0,0.0,13
5519,4.0,85.0,1.0,15,7,4,564.0,0.11,1,0,0.0,2,1.0,1.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,13
5520,6.0,96.0,0.0,80,1,7,951.0,0.18,2,0,0.0,2,1.0,2.0,4.0,90.0,0.0,1.0,0.0,0.0,0.0,0.0,12
5521,5.0,80.0,1.0,13,1,1,1656.0,0.03,1,0,0.0,2,1.0,1.0,4.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,7
5522,4.0,74.0,2.0,59,1,0,0.0,0.0,1,0,0.0,3,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9
5523,1.0,134.0,1.0,37,3,9,939.0,0.24,5,0,0.0,3,1.0,1.0,4.0,96.0,0.0,0.0,1.0,0.0,1.0,0.0,12
5524,2.0,76.0,1.0,21,8,0,0.0,0.0,1,0,0.0,2,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
5525,6.0,49.0,0.0,81,5,19,686.0,0.49,1,0,0.0,4,1.0,1.0,4.0,95.0,1.0,0.0,1.0,0.0,0.0,0.0,12
5526,4.0,121.0,0.0,69,3,6,547.0,0.82,1,0,0.0,2,1.0,1.0,4.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,10
5527,0.0,120.0,0.0,75,3,27,527.0,0.71,1,311,0.0,4,1.0,3.0,4.0,93.0,0.0,0.0,1.0,0.0,0.0,0.0,8
5528,4.0,2.0,1.0,55,1,176,521.0,4.67,1,75,0.0,2,1.0,1.0,4.0,92.0,0.0,0.0,0.0,0.0,0.0,1.0,16
5529,1.0,32.0,1.0,28,4,1,1657.0,0.03,1,0,0.0,2,1.0,1.0,4.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,8
5530,1.0,115.0,0.0,79,1,17,532.0,0.45,7,348,0.0,5,1.0,2.0,4.0,79.0,0.0,1.0,1.0,0.0,0.0,0.0,35
5531,6.0,91.0,2.0,40,1,0,0.0,0.0,1,0,0.0,2,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9
5532,5.0,101.0,1.0,25,1,1,1662.0,0.03,1,0,0.0,2,1.5,1.0,4.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,10
5533,1.0,115.0,1.0,54,1,5,524.0,0.13,7,365,0.0,2,1.0,1.0,4.0,95.0,1.0,1.0,1.0,0.0,0.0,0.0,38
5534,6.0,97.0,0.0,80,5,1,1632.0,0.03,1,0,0.0,2,1.0,1.0,4.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,7
5535,1.0,118.0,0.0,30,7,2,1619.0,0.05,1,0,0.0,1,1.0,1.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,7
5536,1.0,135.0,0.0,30,7,2,1451.0,0.05,1,0,0.0,2,1.0,1.0,4.0,100.0,0.0,1.0,1.0,0.0,1.0,0.0,11
5537,1.0,53.0,1.0,35,3,7,1289.0,0.18,1,0,0.0,2,1.0,1.0,4.0,93.0,0.0,1.0,0.0,0.0,0.0,0.0,8
5538,5.0,80.0,1.0,30,2,5,849.0,0.13,1,0,0.0,2,1.0,1.0,4.0,95.0,1.0,0.0,0.0,0.0,0.0,1.0,11
5539,1.0,118.0,1.0,70,2,2,1169.0,0.07,1,0,0.0,2,1.0,1.0,4.0,90.0,1.0,0.0,1.0,0.0,0.0,0.0,12
5540,0.0,27.0,0.0,80,10,1,554.0,0.51,3,17,0.0,4,2.0,1.0,4.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,15
5541,5.0,101.0,1.0,27,1,0,0.0,0.0,1,0,0.0,1,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
5542,1.0,32.0,0.0,120,5,1,1651.0,0.03,1,0,0.0,4,1.0,1.0,4.0,100.0,0.0,1.0,1.0,0.0,0.0,0.0,12
5543,0.0,120.0,0.0,96,3,77,520.0,2.2,3,326,0.0,6,1.0,3.0,4.0,88.0,0.0,1.0,1.0,0.0,0.0,0.0,13
5544,11.0,50.0,1.0,55,1,17,1290.0,0.44,1,0,0.0,2,1.0,1.0,3.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,4
5545,1.0,134.0,2.0,17,7,0,0.0,0.0,1,0,0.0,1,2.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,16
5546,4.0,18.0,0.0,35,10,1,1588.0,0.03,1,0,0.0,4,1.5,1.0,4.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,8
5547,6.0,90.0,1.0,20,14,11,1301.0,0.29,2,0,0.0,2,1.0,1.0,4.0,94.0,0.0,0.0,0.0,1.0,0.0,1.0,13
5548,6.0,90.0,1.0,20,6,1,1128.0,0.05,2,0,0.0,2,1.0,1.0,4.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,12
5549,4.0,119.0,1.0,35,1,0,0.0,0.0,1,0,0.0,1,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10
5550,6.0,91.0,0.0,35,5,41,526.0,1.06,1,289,0.0,2,1.0,0.0,4.0,96.0,1.0,1.0,0.0,1.0,0.0,1.0,44
5551,6.0,97.0,0.0,75,1,7,905.0,0.27,1,0,0.0,2,1.0,1.0,4.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,10
5552,0.0,120.0,0.0,96,3,83,506.0,2.23,3,330,0.0,6,1.0,3.0,4.0,90.0,0.0,1.0,1.0,0.0,0.0,0.0,13
5553,5.0,101.0,1.0,28,1,102,498.0,2.64,1,173,0.0,2,1.0,1.0,4.0,96.0,1.0,0.0,0.0,1.0,1.0,1.0,33
5554,5.0,80.0,0.0,59,4,16,499.0,0.41,1,361,0.0,2,1.0,1.0,4.0,95.0,1.0,0.0,1.0,1.0,0.0,1.0,18
5555,4.0,2.0,0.0,75,3,6,655.0,0.16,1,0,0.0,2,1.0,1.0,4.0,93.0,0.0,0.0,1.0,0.0,1.0,0.0,12
5556,11.0,8.0,0.0,42,2,7,625.0,0.31,1,0,0.0,3,1.0,2.0,4.0,97.0,1.0,1.0,0.0,1.0,0.0,1.0,22
5557,0.0,129.0,1.0,36,2,12,1286.0,0.31,1,0,0.0,2,2.0,1.0,4.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,8
5558,6.0,95.0,0.0,60,28,37,565.0,0.95,3,295,0.0,4,1.0,0.0,4.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,6
5559,6.0,97.0,0.0,120,3,1,1628.0,0.03,1,0,0.0,3,1.0,2.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8
5560,6.0,97.0,1.0,35,1,1,1662.0,0.03,1,0,0.0,2,1.0,1.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,6
5561,1.0,53.0,1.0,20,50,9,874.0,0.24,1,0,0.0,1,2.0,1.0,4.0,98.0,1.0,1.0,0.0,1.0,0.0,1.0,14
5562,4.0,74.0,1.0,22,1,1,1642.0,0.03,1,0,0.0,2,0.5,1.0,4.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,10
5563,5.0,102.0,1.0,40,1,79,510.0,2.04,1,362,0.0,2,1.0,1.0,4.0,94.0,1.0,1.0,1.0,1.0,0.0,1.0,42
5564,5.0,101.0,0.0,55,1,3,1632.0,0.08,1,0,0.0,2,1.0,1.0,4.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,10
5565,4.0,74.0,1.0,14,14,6,1298.0,0.15,3,0,0.0,2,1.0,1.0,4.0,90.0,0.0,0.0,0.0,0.0,1.0,0.0,8
5566,1.0,118.0,0.0,40,7,1,1537.0,0.03,1,0,0.0,2,1.0,1.0,4.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,6
5567,6.0,97.0,1.0,34,3,117,527.0,3.09,1,38,0.0,2,1.0,1.0,4.0,93.0,1.0,1.0,1.0,0.0,1.0,0.0,18
5568,5.0,105.0,0.0,50,5,1,1617.0,0.03,1,0,0.0,2,1.0,1.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8
5569,1.0,32.0,1.0,21,1,0,0.0,0.0,1,0,0.0,2,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7
5570,0.0,130.0,0.0,299,2,12,515.0,0.32,2,364,0.0,6,2.0,3.0,4.0,83.0,0.0,1.0,1.0,1.0,0.0,1.0,21
5571,0.0,27.0,1.0,31,1,22,515.0,0.58,2,355,0.0,1,1.0,1.0,4.0,98.0,0.0,0.0,1.0,1.0,0.0,1.0,14
5572,4.0,119.0,0.0,60,14,8,572.0,0.24,1,0,0.0,2,1.0,1.0,4.0,97.0,1.0,0.0,0.0,1.0,0.0,1.0,15
5573,10.0,111.0,1.0,35,10,0,0.0,0.0,1,0,0.0,1,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,10
5574,1.0,30.0,1.0,25,1,0,0.0,0.0,1,0,0.0,2,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7
5575,11.0,4.0,0.0,69,2,0,0.0,0.0,1,0,0.0,2,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
5576,4.0,74.0,0.0,39,14,0,0.0,0.0,1,0,0.0,3,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
5577,4.0,73.0,1.0,20,2,3,946.0,0.08,1,0,0.0,3,1.0,1.0,4.0,93.0,1.0,0.0,1.0,0.0,0.0,1.0,13
5578,2.0,29.0,0.0,20,1,0,0.0,0.0,1,0,0.0,1,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
5579,1.0,135.0,0.0,75,5,4,1176.0,0.1,1,0,0.0,2,1.0,1.0,4.0,93.0,0.0,1.0,1.0,0.0,0.0,0.0,10
5580,1.0,32.0,0.0,65,1,6,1416.0,0.16,1,0,0.0,5,1.0,2.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5581,1.0,30.0,0.0,75,3,1,1648.0,0.03,1,0,0.0,2,1.0,1.0,4.0,100.0,0.0,1.0,1.0,0.0,0.0,0.0,13
5582,5.0,80.0,1.0,30,2,3,1170.0,0.11,2,0,0.0,1,1.0,1.0,4.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,11
5583,10.0,110.0,1.0,31,5,16,630.0,0.56,1,0,0.0,4,1.5,1.0,4.0,78.0,1.0,0.0,1.0,0.0,1.0,0.0,15
5584,0.0,79.0,0.0,50,20,0,0.0,0.0,2,0,0.0,2,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9
5585,5.0,101.0,0.0,95,3,8,1023.0,0.21,1,0,0.0,4,1.0,1.0,4.0,98.0,1.0,1.0,0.0,0.0,0.0,1.0,21
5586,6.0,98.0,1.0,9,1,0,0.0,0.0,1,0,0.0,4,1.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9
5587,5.0,105.0,0.0,35,1,0,0.0,0.0,1,0,0.0,2,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9
5588,10.0,110.0,0.0,69,30,14,500.0,0.45,1,279,0.0,2,1.0,1.0,4.0,97.0,1.0,1.0,1.0,1.0,0.0,1.0,27
5589,1.0,135.0,0.0,60,12,2,1591.0,0.05,1,0,0.0,3,1.0,0.0,4.0,70.0,0.0,1.0,0.0,0.0,0.0,0.0,8
5590,5.0,80.0,0.0,48,1,156,500.0,4.12,1,283,0.0,3,1.0,1.0,4.0,95.0,1.0,1.0,1.0,0.0,0.0,1.0,27
5591,1.0,135.0,0.0,65,5,6,885.0,0.16,1,0,0.0,1,1.0,1.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8
5592,11.0,4.0,0.0,79,2,19,499.0,0.49,1,5,0.0,2,1.5,1.0,4.0,95.0,1.0,1.0,1.0,1.0,0.0,1.0,26
5593,2.0,29.0,1.0,50,2,23,674.0,0.6,1,0,0.0,2,1.0,1.0,3.0,97.0,0.0,1.0,1.0,0.0,1.0,0.0,12
5594,10.0,111.0,1.0,40,3,1,1399.0,0.03,1,36,0.0,2,1.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,1.0,0.0,8
5595,1.0,118.0,0.0,50,14,0,0.0,0.0,1,0,0.0,2,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6
5596,10.0,110.0,1.0,55,1,207,499.0,5.4,5,239,0.0,2,2.0,1.0,4.0,99.0,1.0,1.0,1.0,1.0,0.0,1.0,64
5597,4.0,121.0,0.0,30,7,2,1472.0,0.05,1,0,0.0,2,1.0,1.0,4.0,80.0,0.0,1.0,0.0,0.0,0.0,0.0,4
5598,5.0,80.0,1.0,25,3,1,1617.0,0.03,1,0,0.0,1,1.0,1.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,5
5599,1.0,52.0,2.0,29,2,2,582.0,0.27,1,170,0.0,2,1.0,1.0,4.0,90.0,0.0,1.0,0.0,0.0,1.0,0.0,15
5600,0.0,120.0,0.0,24,14,0,0.0,0.0,1,0,0.0,2,1.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,10
5601,4.0,2.0,0.0,120,4,23,540.0,0.6,1,306,0.0,2,1.0,1.0,4.0,93.0,1.0,1.0,1.0,1.0,0.0,1.0,20
5602,6.0,49.0,0.0,51,7,0,0.0,0.0,1,0,0.0,2,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9
5603,4.0,74.0,0.0,60,2,66,515.0,1.71,1,145,0.0,2,1.0,1.0,4.0,95.0,1.0,1.0,0.0,1.0,0.0,1.0,22
5604,10.0,117.0,1.0,42,2,144,506.0,3.75,1,53,0.0,2,1.5,1.0,4.0,97.0,1.0,0.0,0.0,1.0,1.0,1.0,26
5605,6.0,95.0,1.0,50,1,0,0.0,0.0,1,0,0.0,2,1.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,10
5606,1.0,135.0,0.0,85,14,4,612.0,0.11,1,276,0.0,3,1.0,1.0,4.0,90.0,0.0,1.0,1.0,0.0,0.0,0.0,12
5607,5.0,101.0,0.0,100,3,4,1576.0,0.1,1,0,0.0,6,1.0,2.0,4.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,10
5608,1.0,118.0,1.0,23,3,4,1288.0,0.1,1,0,0.0,1,1.5,1.0,4.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,7
5609,1.0,32.0,1.0,18,1,3,1303.0,0.08,2,0,0.0,2,1.0,1.0,4.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,8
5610,1.0,32.0,1.0,24,2,11,1024.0,0.29,2,0,0.0,2,1.0,1.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8
5611,5.0,102.0,0.0,45,1,0,0.0,0.0,1,0,0.0,2,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
5612,1.0,30.0,0.0,50,1,1,1639.0,0.03,1,0,0.0,3,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
